HS6,Country,AdValorem
070420,Veitnam,0.0
070490,Veitnam,0.0
070511,Veitnam,0.0
070519,Veitnam,0.0
070521,Veitnam,0.0
070529,Veitnam,0.0
070920,Veitnam,0.0
070940,Veitnam,0.0
070951,Veitnam,0.0
070959,Veitnam,0.0
070970,Veitnam,0.0
070991,Veitnam,0.0
070992,Veitnam,0.0
070993,Veitnam,0.0
070999,Veitnam,0.0
071030,Veitnam,0.0
071120,Veitnam,0.0
071140,Veitnam,0.0
071151,Veitnam,0.0
071159,Veitnam,0.0
071190,Veitnam,0.0
071231,Veitnam,0.0
071232,Veitnam,0.0
071233,Veitnam,0.0
071239,Veitnam,0.0
071320,Veitnam,0.0
071360,Veitnam,0.0
071420,Veitnam,0.0
071430,Veitnam,0.0
071440,Veitnam,0.0
071450,Veitnam,0.0
071490,Veitnam,0.0
080121,Veitnam,0.0
080122,Veitnam,0.0
080131,Veitnam,0.0
080211,Veitnam,0.0
080221,Veitnam,0.0
080222,Veitnam,0.0
080231,Veitnam,0.0
080232,Veitnam,0.0
080241,Veitnam,0.0
080242,Veitnam,0.0
080251,Veitnam,0.0
080252,Veitnam,0.0
080410,Veitnam,0.0
080420,Veitnam,0.0
080440,Veitnam,0.0
080521,Veitnam,5.0
080522,Veitnam,5.0
080529,Veitnam,5.0
080830,Veitnam,0.0
080840,Veitnam,0.0
080910,Veitnam,0.0
080930,Veitnam,0.0
080940,Veitnam,0.0
081010,Veitnam,0.0
081020,Veitnam,0.0
081030,Veitnam,0.0
081040,Veitnam,0.0
081050,Veitnam,0.0
081060,Veitnam,0.0
081070,Veitnam,0.0
081090,Veitnam,0.0
081110,Veitnam,0.0
081120,Veitnam,0.0
081190,Veitnam,0.0
081320,Veitnam,0.0
081330,Veitnam,0.0
081400,Veitnam,0.0
090111,Veitnam,45.0
090240,Veitnam,45.0
090300,Veitnam,0.0
090411,Veitnam,50.0
090611,Veitnam,0.0
090619,Veitnam,0.0
090620,Veitnam,0.0
090710,Veitnam,5.0
090720,Veitnam,5.0
090821,Veitnam,5.0
090822,Veitnam,5.0
090961,Veitnam,0.0
090962,Veitnam,0.0
091020,Veitnam,0.0
110290,Veitnam,0.0
120910,Veitnam,0.0
120921,Veitnam,0.0
120922,Veitnam,0.0
120923,Veitnam,0.0
120924,Veitnam,0.0
120925,Veitnam,0.0
120929,Veitnam,0.0
120930,Veitnam,0.0
120991,Veitnam,0.0
120999,Veitnam,0.0
121010,Veitnam,0.0
121120,Veitnam,0.0
121130,Veitnam,0.0
121140,Veitnam,0.0
121150,Veitnam,0.0
121160,Veitnam,0.0
121190,Veitnam,0.0
121221,Veitnam,0.0
121229,Veitnam,0.0
121291,Veitnam,0.0
121292,Veitnam,0.0
121293,Veitnam,0.0
121294,Veitnam,0.0
121299,Veitnam,0.0
121300,Veitnam,0.0
121410,Veitnam,0.0
121490,Veitnam,0.0
130120,Veitnam,0.0
130190,Veitnam,0.0
130211,Veitnam,0.0
130212,Veitnam,0.0
130213,Veitnam,0.0
130214,Veitnam,0.0
130219,Veitnam,0.0
130220,Veitnam,0.0
130231,Veitnam,0.0
130232,Veitnam,0.0
130239,Veitnam,0.0
140190,Veitnam,0.0
140420,Veitnam,0.0
140490,Veitnam,0.0
150110,Veitnam,0.0
150120,Veitnam,0.0
150190,Veitnam,0.0
150210,Veitnam,0.0
150290,Veitnam,0.0
150300,Veitnam,0.0
150410,Veitnam,0.0
150420,Veitnam,0.0
150430,Veitnam,0.0
150500,Veitnam,0.0
150600,Veitnam,0.0
150920,Veitnam,0.0
150930,Veitnam,0.0
150940,Veitnam,0.0
150990,Veitnam,0.0
151590,Veitnam,0.0
151610,Veitnam,0.0
151800,Veitnam,0.0
152110,Veitnam,0.0
152190,Veitnam,0.0
152200,Veitnam,0.0
160220,Veitnam,5.0
160231,Veitnam,5.0
160239,Veitnam,0.0
160249,Veitnam,0.0
160250,Veitnam,0.0
160290,Veitnam,0.0
160300,Veitnam,0.0
160411,Veitnam,0.0
160412,Veitnam,0.0
160413,Veitnam,0.0
160415,Veitnam,0.0
160416,Veitnam,0.0
160417,Veitnam,0.0
160418,Veitnam,0.0
160419,Veitnam,0.0
160420,Veitnam,0.0
160510,Veitnam,0.0
160540,Veitnam,0.0
160551,Veitnam,0.0
160552,Veitnam,0.0
160553,Veitnam,0.0
160554,Veitnam,0.0
160555,Veitnam,0.0
160556,Veitnam,0.0
160557,Veitnam,0.0
160558,Veitnam,0.0
160559,Veitnam,0.0
160561,Veitnam,0.0
160562,Veitnam,0.0
160563,Veitnam,0.0
160569,Veitnam,0.0
170211,Veitnam,0.0
170219,Veitnam,0.0
170220,Veitnam,0.0
170230,Veitnam,0.0
170240,Veitnam,0.0
170250,Veitnam,0.0
170260,Veitnam,0.0
170290,Veitnam,0.0
170310,Veitnam,0.0
170390,Veitnam,0.0
170410,Veitnam,0.0
170490,Veitnam,0.0
180100,Veitnam,0.0
180200,Veitnam,0.0
180400,Veitnam,0.0
180500,Veitnam,0.0
180610,Veitnam,0.0
180620,Veitnam,0.0
180631,Veitnam,0.0
180632,Veitnam,0.0
190110,Veitnam,0.0
190120,Veitnam,0.0
190190,Veitnam,0.0
190211,Veitnam,0.0
190219,Veitnam,0.0
190220,Veitnam,0.0
190230,Veitnam,0.0
190240,Veitnam,0.0
190410,Veitnam,0.0
190430,Veitnam,0.0
190510,Veitnam,0.0
190520,Veitnam,0.0
190531,Veitnam,0.0
190532,Veitnam,0.0
190540,Veitnam,0.0
190590,Veitnam,0.0
200110,Veitnam,0.0
200190,Veitnam,0.0
200290,Veitnam,0.0
200390,Veitnam,0.0
200490,Veitnam,0.0
200560,Veitnam,0.0
200570,Veitnam,0.0
200710,Veitnam,0.0
200791,Veitnam,0.0
200799,Veitnam,0.0
200811,Veitnam,0.0
200819,Veitnam,0.0
200820,Veitnam,0.0
200870,Veitnam,0.0
200880,Veitnam,0.0
200912,Veitnam,0.0
200921,Veitnam,0.0
200929,Veitnam,0.0
200931,Veitnam,0.0
200939,Veitnam,0.0
200941,Veitnam,0.0
200961,Veitnam,0.0
200969,Veitnam,0.0
200971,Veitnam,0.0
200979,Veitnam,0.0
200981,Veitnam,0.0
200989,Veitnam,0.0
200990,Veitnam,0.0
210210,Veitnam,0.0
210220,Veitnam,0.0
210230,Veitnam,0.0
210310,Veitnam,0.0
210320,Veitnam,0.0
210330,Veitnam,0.0
210390,Veitnam,0.0
210410,Veitnam,0.0
210420,Veitnam,0.0
210500,Veitnam,0.0
210610,Veitnam,0.0
220110,Veitnam,0.0
220190,Veitnam,0.0
220210,Veitnam,0.0
220291,Veitnam,0.0
220299,Veitnam,0.0
220720,Veitnam,0.0
220900,Veitnam,0.0
230110,Veitnam,0.0
230120,Veitnam,5.0
230210,Veitnam,0.0
230230,Veitnam,0.0
230240,Veitnam,0.0
230250,Veitnam,0.0
230310,Veitnam,0.0
230320,Veitnam,0.0
230330,Veitnam,0.0
230700,Veitnam,0.0
230800,Veitnam,0.0
230910,Veitnam,0.0
250100,Veitnam,0.0
250200,Veitnam,0.0
250300,Veitnam,0.0
250410,Veitnam,0.0
250490,Veitnam,0.0
250510,Veitnam,0.0
250590,Veitnam,0.0
250610,Veitnam,0.0
250620,Veitnam,0.0
250700,Veitnam,0.0
250810,Veitnam,0.0
250830,Veitnam,0.0
250840,Veitnam,0.0
250850,Veitnam,0.0
250860,Veitnam,0.0
250870,Veitnam,0.0
250900,Veitnam,0.0
251010,Veitnam,0.0
251020,Veitnam,0.0
251110,Veitnam,0.0
251120,Veitnam,0.0
251200,Veitnam,0.0
251310,Veitnam,0.0
251320,Veitnam,0.0
251400,Veitnam,0.0
251511,Veitnam,5.0
251512,Veitnam,5.0
251520,Veitnam,0.0
251611,Veitnam,0.0
251612,Veitnam,0.0
251620,Veitnam,0.0
251690,Veitnam,0.0
251710,Veitnam,0.0
251720,Veitnam,0.0
251730,Veitnam,0.0
251741,Veitnam,0.0
251749,Veitnam,0.0
251810,Veitnam,0.0
251820,Veitnam,0.0
251910,Veitnam,0.0
251990,Veitnam,0.0
252010,Veitnam,0.0
252020,Veitnam,0.0
252100,Veitnam,0.0
252220,Veitnam,0.0
252230,Veitnam,0.0
252310,Veitnam,5.0
252321,Veitnam,5.0
252330,Veitnam,0.0
252390,Veitnam,5.0
252410,Veitnam,0.0
252490,Veitnam,0.0
252510,Veitnam,0.0
252520,Veitnam,0.0
252530,Veitnam,0.0
252610,Veitnam,0.0
252620,Veitnam,0.0
252800,Veitnam,0.0
252910,Veitnam,0.0
252921,Veitnam,0.0
252922,Veitnam,0.0
252930,Veitnam,0.0
253010,Veitnam,0.0
253020,Veitnam,0.0
253090,Veitnam,0.0
260111,Veitnam,0.0
260112,Veitnam,0.0
260120,Veitnam,0.0
260200,Veitnam,0.0
260300,Veitnam,0.0
260400,Veitnam,0.0
260500,Veitnam,0.0
260600,Veitnam,0.0
260700,Veitnam,0.0
260800,Veitnam,0.0
260900,Veitnam,0.0
261000,Veitnam,0.0
261100,Veitnam,0.0
261210,Veitnam,0.0
261220,Veitnam,0.0
261310,Veitnam,0.0
261390,Veitnam,0.0
261400,Veitnam,0.0
261510,Veitnam,0.0
261590,Veitnam,0.0
261610,Veitnam,0.0
261690,Veitnam,0.0
261710,Veitnam,0.0
261790,Veitnam,0.0
261800,Veitnam,0.0
261900,Veitnam,0.0
262011,Veitnam,0.0
262019,Veitnam,0.0
262021,Veitnam,0.0
262029,Veitnam,0.0
262030,Veitnam,0.0
262040,Veitnam,0.0
262060,Veitnam,0.0
262091,Veitnam,0.0
262099,Veitnam,0.0
262110,Veitnam,0.0
262190,Veitnam,0.0
270111,Veitnam,0.0
270112,Veitnam,0.0
270119,Veitnam,0.0
270120,Veitnam,0.0
270210,Veitnam,0.0
270220,Veitnam,0.0
270300,Veitnam,0.0
270400,Veitnam,0.0
270500,Veitnam,0.0
270600,Veitnam,0.0
270710,Veitnam,0.0
270720,Veitnam,0.0
270730,Veitnam,0.0
270740,Veitnam,0.0
270750,Veitnam,0.0
270791,Veitnam,0.0
270799,Veitnam,0.0
270810,Veitnam,0.0
270820,Veitnam,0.0
270900,Veitnam,5.0
271111,Veitnam,0.0
271112,Veitnam,0.0
271113,Veitnam,0.0
271119,Veitnam,0.0
271410,Veitnam,0.0
271490,Veitnam,0.0
271500,Veitnam,0.0
271600,Veitnam,0.0
280110,Veitnam,0.0
280120,Veitnam,0.0
280130,Veitnam,0.0
280200,Veitnam,0.0
280300,Veitnam,5.0
280410,Veitnam,0.0
280429,Veitnam,0.0
280430,Veitnam,0.0
280440,Veitnam,0.0
280450,Veitnam,0.0
280461,Veitnam,0.0
280469,Veitnam,0.0
280470,Veitnam,0.0
280480,Veitnam,0.0
280490,Veitnam,0.0
280511,Veitnam,0.0
280512,Veitnam,0.0
280519,Veitnam,0.0
280530,Veitnam,0.0
280540,Veitnam,0.0
280610,Veitnam,0.0
280620,Veitnam,0.0
280700,Veitnam,0.0
280800,Veitnam,0.0
280910,Veitnam,0.0
280920,Veitnam,0.0
281000,Veitnam,0.0
281111,Veitnam,0.0
281112,Veitnam,0.0
281119,Veitnam,0.0
281121,Veitnam,0.0
281122,Veitnam,0.0
281129,Veitnam,0.0
281211,Veitnam,0.0
281212,Veitnam,0.0
281213,Veitnam,0.0
281214,Veitnam,0.0
281215,Veitnam,0.0
281216,Veitnam,0.0
281217,Veitnam,0.0
281219,Veitnam,0.0
281290,Veitnam,0.0
281310,Veitnam,0.0
281390,Veitnam,0.0
281410,Veitnam,0.0
281420,Veitnam,0.0
281511,Veitnam,5.0
281512,Veitnam,5.0
281520,Veitnam,0.0
281530,Veitnam,0.0
281610,Veitnam,0.0
281640,Veitnam,0.0
281810,Veitnam,0.0
281820,Veitnam,0.0
281830,Veitnam,0.0
281910,Veitnam,0.0
281990,Veitnam,0.0
282010,Veitnam,0.0
282090,Veitnam,0.0
282110,Veitnam,0.0
282120,Veitnam,0.0
282200,Veitnam,0.0
282300,Veitnam,0.0
282410,Veitnam,5.0
282490,Veitnam,0.0
282510,Veitnam,0.0
282520,Veitnam,0.0
282530,Veitnam,0.0
282550,Veitnam,0.0
282560,Veitnam,0.0
282570,Veitnam,0.0
282580,Veitnam,0.0
282590,Veitnam,0.0
282612,Veitnam,0.0
282619,Veitnam,0.0
282630,Veitnam,0.0
282690,Veitnam,0.0
282710,Veitnam,0.0
282720,Veitnam,0.0
282731,Veitnam,0.0
282732,Veitnam,0.0
282735,Veitnam,0.0
282739,Veitnam,0.0
282741,Veitnam,0.0
282749,Veitnam,0.0
282751,Veitnam,0.0
282759,Veitnam,0.0
282760,Veitnam,0.0
282810,Veitnam,0.0
282890,Veitnam,0.0
282911,Veitnam,0.0
282919,Veitnam,0.0
282990,Veitnam,0.0
283010,Veitnam,0.0
283090,Veitnam,0.0
283110,Veitnam,0.0
283190,Veitnam,0.0
283210,Veitnam,0.0
283220,Veitnam,0.0
283230,Veitnam,0.0
283311,Veitnam,0.0
283319,Veitnam,0.0
283321,Veitnam,0.0
283322,Veitnam,0.0
283324,Veitnam,0.0
283325,Veitnam,0.0
283327,Veitnam,0.0
283329,Veitnam,0.0
283330,Veitnam,0.0
283340,Veitnam,0.0
283410,Veitnam,0.0
283421,Veitnam,0.0
283429,Veitnam,0.0
283510,Veitnam,0.0
283522,Veitnam,0.0
283524,Veitnam,0.0
283525,Veitnam,0.0
283526,Veitnam,0.0
283529,Veitnam,0.0
283531,Veitnam,0.0
283539,Veitnam,0.0
283620,Veitnam,0.0
283630,Veitnam,0.0
283640,Veitnam,0.0
283650,Veitnam,0.0
283660,Veitnam,0.0
283691,Veitnam,0.0
283692,Veitnam,0.0
283699,Veitnam,0.0
283711,Veitnam,0.0
283719,Veitnam,0.0
283720,Veitnam,0.0
283911,Veitnam,0.0
283919,Veitnam,0.0
283990,Veitnam,0.0
284011,Veitnam,0.0
284019,Veitnam,0.0
284020,Veitnam,0.0
284030,Veitnam,0.0
284130,Veitnam,0.0
284150,Veitnam,0.0
284161,Veitnam,0.0
284169,Veitnam,0.0
284170,Veitnam,0.0
284180,Veitnam,0.0
284190,Veitnam,0.0
284210,Veitnam,0.0
284290,Veitnam,0.0
284310,Veitnam,0.0
284321,Veitnam,0.0
284329,Veitnam,0.0
284330,Veitnam,0.0
284390,Veitnam,0.0
284410,Veitnam,0.0
284420,Veitnam,0.0
284430,Veitnam,0.0
284441,Veitnam,0.0
284450,Veitnam,0.0
284510,Veitnam,0.0
284590,Veitnam,0.0
284610,Veitnam,0.0
284690,Veitnam,0.0
284700,Veitnam,0.0
284910,Veitnam,0.0
284920,Veitnam,0.0
284990,Veitnam,0.0
285000,Veitnam,0.0
285210,Veitnam,0.0
285290,Veitnam,0.0
285310,Veitnam,0.0
285390,Veitnam,0.0
290110,Veitnam,0.0
290121,Veitnam,0.0
290122,Veitnam,0.0
290123,Veitnam,0.0
290124,Veitnam,0.0
290129,Veitnam,0.0
290211,Veitnam,0.0
290219,Veitnam,0.0
290220,Veitnam,0.0
290230,Veitnam,0.0
290250,Veitnam,0.0
290260,Veitnam,0.0
290270,Veitnam,0.0
290290,Veitnam,0.0
290311,Veitnam,0.0
290312,Veitnam,0.0
290313,Veitnam,5.0
290314,Veitnam,0.0
290319,Veitnam,0.0
290321,Veitnam,0.0
290322,Veitnam,0.0
290323,Veitnam,0.0
290341,Veitnam,0.0
290342,Veitnam,0.0
290343,Veitnam,0.0
290344,Veitnam,0.0
290345,Veitnam,0.0
290346,Veitnam,0.0
290347,Veitnam,0.0
290348,Veitnam,0.0
290349,Veitnam,0.0
290351,Veitnam,0.0
290359,Veitnam,0.0
290361,Veitnam,0.0
290362,Veitnam,0.0
290369,Veitnam,0.0
290371,Veitnam,0.0
290372,Veitnam,0.0
290373,Veitnam,0.0
290374,Veitnam,0.0
290375,Veitnam,0.0
290376,Veitnam,0.0
290377,Veitnam,0.0
290378,Veitnam,0.0
290379,Veitnam,0.0
290381,Veitnam,0.0
290391,Veitnam,0.0
290392,Veitnam,0.0
290410,Veitnam,0.0
290420,Veitnam,0.0
290431,Veitnam,0.0
290432,Veitnam,0.0
290433,Veitnam,0.0
290434,Veitnam,0.0
290435,Veitnam,0.0
290436,Veitnam,0.0
290491,Veitnam,0.0
290499,Veitnam,0.0
290512,Veitnam,5.0
290513,Veitnam,0.0
290514,Veitnam,5.0
290516,Veitnam,0.0
290517,Veitnam,0.0
290519,Veitnam,2.5
290522,Veitnam,0.0
290529,Veitnam,5.0
290532,Veitnam,5.0
290539,Veitnam,5.0
290541,Veitnam,0.0
290542,Veitnam,0.0
290543,Veitnam,0.0
290544,Veitnam,0.0
290545,Veitnam,5.0
290549,Veitnam,5.0
290551,Veitnam,0.0
290559,Veitnam,0.0
290611,Veitnam,0.0
290612,Veitnam,0.0
290613,Veitnam,0.0
290619,Veitnam,0.0
290621,Veitnam,0.0
290629,Veitnam,5.0
290711,Veitnam,5.0
290712,Veitnam,0.0
290713,Veitnam,0.0
290715,Veitnam,0.0
290719,Veitnam,0.0
290721,Veitnam,0.0
290722,Veitnam,0.0
290723,Veitnam,0.0
290729,Veitnam,5.0
290811,Veitnam,0.0
290819,Veitnam,0.0
290891,Veitnam,5.0
290892,Veitnam,0.0
290899,Veitnam,0.0
290911,Veitnam,0.0
290919,Veitnam,5.0
290920,Veitnam,0.0
290930,Veitnam,5.0
290941,Veitnam,0.0
290943,Veitnam,0.0
290944,Veitnam,0.0
290949,Veitnam,5.0
290950,Veitnam,0.0
290960,Veitnam,0.0
291010,Veitnam,0.0
291020,Veitnam,0.0
291030,Veitnam,0.0
291040,Veitnam,5.0
291050,Veitnam,5.0
291090,Veitnam,5.0
291100,Veitnam,0.0
291211,Veitnam,0.0
291212,Veitnam,0.0
291219,Veitnam,3.75
291221,Veitnam,0.0
291241,Veitnam,0.0
291242,Veitnam,0.0
291249,Veitnam,0.0
291250,Veitnam,0.0
291260,Veitnam,0.0
291300,Veitnam,0.0
291412,Veitnam,0.0
291413,Veitnam,0.0
291419,Veitnam,5.0
291422,Veitnam,0.0
291423,Veitnam,0.0
291429,Veitnam,2.5
291431,Veitnam,0.0
291439,Veitnam,5.0
291440,Veitnam,0.0
291450,Veitnam,0.0
291461,Veitnam,0.0
291462,Veitnam,5.0
291469,Veitnam,5.0
291471,Veitnam,0.0
291513,Veitnam,0.0
291524,Veitnam,5.0
291529,Veitnam,3.75
291531,Veitnam,5.0
291532,Veitnam,0.0
291533,Veitnam,0.0
291536,Veitnam,0.0
291539,Veitnam,0.0
291540,Veitnam,0.0
291550,Veitnam,0.0
291560,Veitnam,0.0
291570,Veitnam,5.0
291611,Veitnam,5.0
291612,Veitnam,5.0
291615,Veitnam,0.0
291620,Veitnam,0.0
291631,Veitnam,5.0
291632,Veitnam,0.0
291634,Veitnam,5.0
291639,Veitnam,0.0
291711,Veitnam,0.0
291712,Veitnam,0.0
291713,Veitnam,0.0
291714,Veitnam,0.0
291719,Veitnam,4.38
291720,Veitnam,5.0
291732,Veitnam,0.0
291733,Veitnam,0.0
291734,Veitnam,0.0
291735,Veitnam,0.0
291739,Veitnam,5.0
291811,Veitnam,0.0
291812,Veitnam,0.0
291814,Veitnam,0.0
291815,Veitnam,0.0
291817,Veitnam,0.0
291818,Veitnam,0.0
291819,Veitnam,0.0
291821,Veitnam,0.0
291822,Veitnam,5.0
291823,Veitnam,5.0
291829,Veitnam,5.0
291830,Veitnam,5.0
291891,Veitnam,0.0
291899,Veitnam,0.0
291910,Veitnam,0.0
291990,Veitnam,0.0
292011,Veitnam,0.0
292019,Veitnam,0.0
292021,Veitnam,5.0
292022,Veitnam,5.0
292023,Veitnam,5.0
292024,Veitnam,5.0
292029,Veitnam,5.0
292030,Veitnam,5.0
292090,Veitnam,5.0
292111,Veitnam,0.0
292112,Veitnam,0.0
292113,Veitnam,0.0
292114,Veitnam,0.0
292119,Veitnam,0.0
292121,Veitnam,0.0
292122,Veitnam,0.0
292129,Veitnam,0.0
292130,Veitnam,0.0
292141,Veitnam,0.0
292142,Veitnam,0.0
292143,Veitnam,0.0
292144,Veitnam,0.0
292145,Veitnam,0.0
292146,Veitnam,0.0
292149,Veitnam,0.0
292151,Veitnam,0.0
292159,Veitnam,0.0
292211,Veitnam,0.0
292212,Veitnam,0.0
292214,Veitnam,0.0
292215,Veitnam,0.0
292216,Veitnam,0.0
292217,Veitnam,0.0
292218,Veitnam,0.0
292219,Veitnam,0.0
292221,Veitnam,0.0
292229,Veitnam,0.0
292231,Veitnam,0.0
292239,Veitnam,0.0
292241,Veitnam,0.0
292242,Veitnam,0.0
292243,Veitnam,0.0
292244,Veitnam,0.0
292249,Veitnam,0.0
292250,Veitnam,0.0
292310,Veitnam,0.0
292320,Veitnam,0.0
292330,Veitnam,0.0
292340,Veitnam,0.0
292390,Veitnam,0.0
292411,Veitnam,0.0
292412,Veitnam,0.0
292419,Veitnam,0.0
292421,Veitnam,0.0
292423,Veitnam,0.0
292424,Veitnam,0.0
292425,Veitnam,0.0
292429,Veitnam,0.0
292511,Veitnam,0.0
