HS6,Country,AdValorem
120922,Japan,0.0
120923,Japan,0.0
120924,Japan,0.0
120925,Japan,0.0
120929,Japan,0.0
120930,Japan,0.0
120991,Japan,0.0
120999,Japan,0.0
121010,Japan,0.0
121020,Japan,0.0
121120,Japan,0.0
121130,Japan,0.0
121140,Japan,0.0
121150,Japan,0.0
121160,Japan,0.0
121190,Japan,0.0
121221,Japan,0.0
121229,Japan,0.0
121291,Japan,0.0
121292,Japan,0.0
121293,Japan,0.0
121294,Japan,0.0
121299,Japan,0.0
121300,Japan,0.0
121410,Japan,0.0
121490,Japan,0.0
130120,Japan,0.0
130190,Japan,0.0
130211,Japan,0.0
130212,Japan,0.0
130213,Japan,0.0
130214,Japan,0.0
130219,Japan,0.0
130220,Japan,0.0
130231,Japan,0.0
130232,Japan,0.0
130239,Japan,0.0
140110,Japan,0.0
140120,Japan,0.0
140190,Japan,0.0
140420,Japan,0.0
140490,Japan,0.0
150110,Japan,0.0
150120,Japan,0.0
150190,Japan,0.0
150210,Japan,0.0
150290,Japan,0.0
150300,Japan,0.0
150410,Japan,0.0
150420,Japan,0.0
150430,Japan,0.0
150600,Japan,0.0
150920,Japan,0.0
150930,Japan,0.0
150940,Japan,0.0
151419,Japan,0.0
151491,Japan,0.0
151499,Japan,0.0
151610,Japan,0.0
151800,Japan,0.0
152110,Japan,0.0
152190,Japan,0.0
152200,Japan,0.0
160239,Japan,0.0
160249,Japan,0.0
160250,Japan,0.0
160290,Japan,0.0
160300,Japan,0.0
160411,Japan,0.0
160412,Japan,0.0
160413,Japan,0.0
160416,Japan,0.0
160417,Japan,0.0
160419,Japan,0.0
160420,Japan,0.0
160510,Japan,0.0
160540,Japan,0.0
160551,Japan,0.0
160552,Japan,0.0
160553,Japan,0.0
160554,Japan,0.0
160555,Japan,0.0
160556,Japan,0.0
160557,Japan,0.0
160558,Japan,0.0
160559,Japan,0.0
160561,Japan,0.0
160562,Japan,0.0
160563,Japan,0.0
160569,Japan,0.0
170113,Japan,0.0
170114,Japan,0.0
170211,Japan,0.0
170219,Japan,0.0
170220,Japan,0.0
170230,Japan,0.0
170240,Japan,0.0
170250,Japan,0.0
170260,Japan,0.0
170310,Japan,0.0
170390,Japan,0.0
170410,Japan,0.0
170490,Japan,0.0
180100,Japan,0.0
180200,Japan,0.0
180400,Japan,0.0
180500,Japan,0.0
180610,Japan,0.0
180620,Japan,0.0
180631,Japan,0.0
180632,Japan,0.0
190110,Japan,0.0
190120,Japan,0.0
190190,Japan,0.0
190211,Japan,0.0
190219,Japan,0.0
190220,Japan,0.0
190230,Japan,0.0
190240,Japan,0.0
190410,Japan,0.0
190430,Japan,0.0
190510,Japan,0.0
190520,Japan,0.0
190531,Japan,0.0
190532,Japan,0.0
190540,Japan,0.0
190590,Japan,0.0
200110,Japan,0.0
200190,Japan,0.0
200290,Japan,0.0
200390,Japan,0.0
200490,Japan,0.0
200560,Japan,0.0
200570,Japan,0.0
200710,Japan,0.0
200791,Japan,0.0
200799,Japan,0.0
200811,Japan,0.0
200819,Japan,0.0
200820,Japan,0.0
200840,Japan,0.0
200860,Japan,0.0
200870,Japan,0.0
200880,Japan,0.0
200891,Japan,0.0
200893,Japan,0.0
200897,Japan,0.0
200899,Japan,0.0
200912,Japan,0.0
200921,Japan,0.0
200929,Japan,0.0
200931,Japan,0.0
200939,Japan,0.0
200941,Japan,0.0
200949,Japan,0.0
200961,Japan,0.0
200969,Japan,0.0
200971,Japan,0.0
200979,Japan,0.0
200981,Japan,0.0
200989,Japan,0.0
200990,Japan,0.0
210111,Japan,0.0
210120,Japan,0.0
210130,Japan,0.0
210210,Japan,0.0
210220,Japan,0.0
210230,Japan,0.0
210310,Japan,0.0
210320,Japan,0.0
210330,Japan,0.0
210390,Japan,0.0
210410,Japan,0.0
210500,Japan,0.0
210610,Japan,0.0
210690,Japan,0.0
220110,Japan,0.0
220190,Japan,0.0
220210,Japan,0.0
220291,Japan,0.0
220299,Japan,0.0
220900,Japan,0.0
230110,Japan,0.0
230210,Japan,0.0
230230,Japan,0.0
230240,Japan,0.0
230250,Japan,0.0
230310,Japan,0.0
230320,Japan,0.0
230330,Japan,0.0
230400,Japan,0.0
230500,Japan,0.0
230610,Japan,0.0
230620,Japan,0.0
230630,Japan,0.0
230649,Japan,0.0
230650,Japan,0.0
230660,Japan,0.0
230690,Japan,0.0
230700,Japan,0.0
230800,Japan,0.0
230910,Japan,0.0
240110,Japan,0.0
240120,Japan,0.0
240311,Japan,0.0
240391,Japan,0.0
240399,Japan,0.0
240411,Japan,0.0
240412,Japan,0.0
250100,Japan,0.0
250200,Japan,0.0
250300,Japan,0.0
250410,Japan,0.0
250490,Japan,0.0
250510,Japan,0.0
250590,Japan,0.0
250610,Japan,0.0
250620,Japan,0.0
250700,Japan,0.0
250810,Japan,0.0
250830,Japan,0.0
250840,Japan,0.0
250850,Japan,0.0
250860,Japan,0.0
250870,Japan,0.0
250900,Japan,0.0
251010,Japan,0.0
251020,Japan,0.0
251110,Japan,0.0
251120,Japan,0.0
251200,Japan,0.0
251310,Japan,0.0
251320,Japan,0.0
251400,Japan,0.0
251511,Japan,0.0
251512,Japan,0.0
251520,Japan,0.0
251611,Japan,0.0
251612,Japan,0.0
251620,Japan,0.0
251690,Japan,0.0
251710,Japan,0.0
251720,Japan,0.0
251730,Japan,0.0
251741,Japan,0.0
251749,Japan,0.0
251810,Japan,0.0
251820,Japan,0.0
251910,Japan,0.0
251990,Japan,0.0
252010,Japan,0.0
252020,Japan,0.0
252100,Japan,0.0
252210,Japan,0.0
252220,Japan,0.0
252230,Japan,0.0
252310,Japan,0.0
252321,Japan,0.0
252330,Japan,0.0
252410,Japan,0.0
252490,Japan,0.0
252510,Japan,0.0
252520,Japan,0.0
252530,Japan,0.0
252610,Japan,0.0
252620,Japan,0.0
252800,Japan,0.0
252910,Japan,0.0
252921,Japan,0.0
252922,Japan,0.0
252930,Japan,0.0
253010,Japan,0.0
253020,Japan,0.0
253090,Japan,0.0
260111,Japan,0.0
260112,Japan,0.0
260120,Japan,0.0
260200,Japan,0.0
260300,Japan,0.0
260400,Japan,0.0
260500,Japan,0.0
260600,Japan,0.0
260700,Japan,0.0
260800,Japan,0.0
260900,Japan,0.0
261000,Japan,0.0
261100,Japan,0.0
261210,Japan,0.0
261220,Japan,0.0
261310,Japan,0.0
261390,Japan,0.0
261400,Japan,0.0
261510,Japan,0.0
261590,Japan,0.0
261610,Japan,0.0
261690,Japan,0.0
261710,Japan,0.0
261790,Japan,0.0
261800,Japan,0.0
261900,Japan,0.0
262011,Japan,0.0
262019,Japan,0.0
262021,Japan,0.0
262029,Japan,0.0
262030,Japan,0.0
262040,Japan,0.0
262060,Japan,0.0
262091,Japan,0.0
262099,Japan,0.0
262110,Japan,0.0
262190,Japan,0.0
270111,Japan,0.0
270112,Japan,0.0
270119,Japan,0.0
270120,Japan,0.0
270210,Japan,0.0
270220,Japan,0.0
270300,Japan,0.0
270400,Japan,0.0
270500,Japan,0.0
270600,Japan,0.0
270710,Japan,0.0
270720,Japan,0.0
270730,Japan,0.0
270740,Japan,0.0
270750,Japan,0.0
270791,Japan,0.0
270799,Japan,0.0
270810,Japan,0.0
270820,Japan,0.0
270900,Japan,0.0
271012,Japan,0.0
271019,Japan,0.0
271111,Japan,0.0
271112,Japan,0.0
271113,Japan,0.0
271119,Japan,0.0
271121,Japan,0.0
271210,Japan,0.0
271220,Japan,0.0
271290,Japan,0.0
271312,Japan,0.0
271320,Japan,0.0
271410,Japan,0.0
271490,Japan,0.0
271500,Japan,0.0
271600,Japan,0.0
280110,Japan,0.0
280120,Japan,0.0
280130,Japan,0.0
280200,Japan,0.0
280410,Japan,0.0
280421,Japan,0.0
280429,Japan,0.0
280430,Japan,0.0
280440,Japan,0.0
280450,Japan,0.0
280461,Japan,0.0
280469,Japan,0.0
280470,Japan,0.0
280480,Japan,0.0
280490,Japan,0.0
280511,Japan,0.0
280512,Japan,0.0
280519,Japan,0.0
280530,Japan,0.0
280540,Japan,0.0
280610,Japan,0.0
280620,Japan,0.0
280700,Japan,0.0
280800,Japan,0.0
280910,Japan,0.0
280920,Japan,0.0
281000,Japan,0.0
281111,Japan,0.0
281112,Japan,0.0
281119,Japan,0.0
281121,Japan,0.0
281122,Japan,0.0
281129,Japan,0.0
281211,Japan,0.0
281212,Japan,0.0
281213,Japan,0.0
281214,Japan,0.0
281215,Japan,0.0
281216,Japan,0.0
281217,Japan,0.0
281219,Japan,0.0
281290,Japan,0.0
281310,Japan,0.0
281390,Japan,0.0
281410,Japan,0.0
281420,Japan,0.0
281511,Japan,0.0
281512,Japan,0.0
281520,Japan,0.0
281530,Japan,0.0
281610,Japan,0.0
281640,Japan,0.0
281810,Japan,0.0
281820,Japan,0.0
281830,Japan,0.0
281910,Japan,0.0
281990,Japan,0.0
282010,Japan,0.0
282090,Japan,0.0
282110,Japan,0.0
282120,Japan,0.0
282200,Japan,0.0
282300,Japan,0.0
282410,Japan,0.0
282490,Japan,0.0
282510,Japan,0.0
282520,Japan,0.0
282530,Japan,0.0
282550,Japan,0.0
282560,Japan,0.0
282570,Japan,0.0
282580,Japan,0.0
282590,Japan,0.0
282612,Japan,0.0
282619,Japan,0.0
282630,Japan,0.0
282690,Japan,0.0
282710,Japan,0.0
282720,Japan,0.0
282731,Japan,0.0
282732,Japan,0.0
282735,Japan,0.0
282739,Japan,0.0
282741,Japan,0.0
282749,Japan,0.0
282751,Japan,0.0
282759,Japan,0.0
282760,Japan,0.0
282810,Japan,0.0
282890,Japan,0.0
282911,Japan,0.0
282919,Japan,0.0
282990,Japan,0.0
283010,Japan,0.0
283090,Japan,0.0
283110,Japan,0.0
283190,Japan,0.0
283210,Japan,0.0
283220,Japan,0.0
283230,Japan,0.0
283311,Japan,0.0
283319,Japan,0.0
283321,Japan,0.0
283322,Japan,0.0
283324,Japan,0.0
283325,Japan,0.0
283327,Japan,0.0
283329,Japan,0.0
283330,Japan,0.0
283340,Japan,0.0
283410,Japan,0.0
283421,Japan,0.0
283429,Japan,0.0
283510,Japan,0.0
283522,Japan,0.0
283524,Japan,0.0
283525,Japan,0.0
283526,Japan,0.0
283529,Japan,0.0
283531,Japan,0.0
283539,Japan,0.0
283620,Japan,0.0
283630,Japan,0.0
283640,Japan,0.0
283650,Japan,0.0
283660,Japan,0.0
283691,Japan,0.0
283692,Japan,0.0
283699,Japan,0.0
283711,Japan,0.0
283719,Japan,0.0
283720,Japan,0.0
283911,Japan,0.0
283919,Japan,0.0
283990,Japan,0.0
284011,Japan,0.0
284019,Japan,0.0
284020,Japan,0.0
284030,Japan,0.0
284130,Japan,0.0
284150,Japan,0.0
284161,Japan,0.0
284169,Japan,0.0
284170,Japan,0.0
284180,Japan,0.0
284190,Japan,0.0
284210,Japan,0.0
284290,Japan,0.0
284310,Japan,0.0
284321,Japan,0.0
284329,Japan,0.0
284330,Japan,0.0
284390,Japan,0.0
284410,Japan,0.0
284420,Japan,0.0
284430,Japan,0.0
284441,Japan,0.0
284442,Japan,0.0
284443,Japan,0.0
284444,Japan,0.0
284450,Japan,0.0
284510,Japan,0.0
284520,Japan,0.0
284530,Japan,0.0
284540,Japan,0.0
284590,Japan,0.0
284610,Japan,0.0
284690,Japan,0.0
284700,Japan,0.0
284910,Japan,0.0
284920,Japan,0.0
284990,Japan,0.0
285000,Japan,0.0
285210,Japan,0.0
285290,Japan,0.0
285310,Japan,0.0
285390,Japan,0.0
290110,Japan,0.0
290121,Japan,0.0
290122,Japan,0.0
290123,Japan,0.0
290124,Japan,0.0
290129,Japan,0.0
290211,Japan,0.0
290219,Japan,0.0
290220,Japan,0.0
290230,Japan,0.0
290242,Japan,0.0
290244,Japan,0.0
290250,Japan,0.0
290260,Japan,0.0
290290,Japan,0.0
290311,Japan,0.0
290312,Japan,0.0
290313,Japan,0.0
290314,Japan,0.0
290319,Japan,0.0
290321,Japan,0.0
290322,Japan,0.0
290323,Japan,0.0
290371,Japan,0.0
290372,Japan,0.0
290373,Japan,0.0
290374,Japan,0.0
290375,Japan,0.0
290376,Japan,0.0
290377,Japan,0.0
290378,Japan,0.0
290379,Japan,0.0
290381,Japan,0.0
290391,Japan,0.0
290392,Japan,0.0
290393,Japan,0.0
290394,Japan,0.0
290399,Japan,0.0
290410,Japan,0.0
290420,Japan,0.0
290431,Japan,0.0
290432,Japan,0.0
290433,Japan,0.0
290434,Japan,0.0
290435,Japan,0.0
290436,Japan,0.0
290491,Japan,0.0
290499,Japan,0.0
290513,Japan,0.0
290517,Japan,0.0
290522,Japan,0.0
290542,Japan,0.0
290543,Japan,0.0
290544,Japan,0.0
290549,Japan,0.0
290551,Japan,0.0
290559,Japan,0.0
290611,Japan,0.0
290612,Japan,0.0
290613,Japan,0.0
290619,Japan,0.0
290621,Japan,0.0
290629,Japan,0.0
290712,Japan,0.0
290713,Japan,0.0
290715,Japan,0.0
290721,Japan,0.0
290722,Japan,0.0
290723,Japan,0.0
290811,Japan,0.0
290819,Japan,0.0
290911,Japan,0.0
290920,Japan,0.0
290941,Japan,0.0
290943,Japan,0.0
290944,Japan,0.0
290950,Japan,0.0
290960,Japan,0.0
291010,Japan,0.0
291020,Japan,0.0
291030,Japan,0.0
291100,Japan,0.0
291211,Japan,0.0
291212,Japan,0.0
291219,Japan,0.0
291221,Japan,0.0
291241,Japan,0.0
291242,Japan,0.0
291249,Japan,0.0
291250,Japan,0.0
291260,Japan,0.0
291300,Japan,0.0
291412,Japan,0.0
291413,Japan,0.0
291423,Japan,0.0
291429,Japan,0.0
291431,Japan,0.0
291440,Japan,0.0
291450,Japan,0.0
291461,Japan,0.0
291471,Japan,0.0
291479,Japan,0.0
291511,Japan,0.0
291512,Japan,0.0
291513,Japan,0.0
291524,Japan,0.0
291531,Japan,0.0
291533,Japan,0.0
291536,Japan,0.0
291539,Japan,0.0
291540,Japan,0.0
291550,Japan,0.0
291560,Japan,0.0
291615,Japan,0.0
291620,Japan,0.0
291632,Japan,0.0
291634,Japan,0.0
291711,Japan,0.0
291713,Japan,0.0
291714,Japan,0.0
291719,Japan,0.0
291732,Japan,0.0
291733,Japan,0.0
291734,Japan,0.0
291735,Japan,0.0
291739,Japan,0.0
291811,Japan,0.0
291812,Japan,0.0
291814,Japan,0.0
291815,Japan,0.0
291817,Japan,0.0
291818,Japan,0.0
291819,Japan,0.0
291821,Japan,0.0
291822,Japan,0.0
291830,Japan,0.0
291891,Japan,0.0
291899,Japan,0.0
292011,Japan,0.0
292019,Japan,0.0
292111,Japan,0.0
292112,Japan,0.0
292113,Japan,0.0
292114,Japan,0.0
292119,Japan,0.0
292121,Japan,0.0
292122,Japan,0.0
292129,Japan,0.0
292130,Japan,0.0
292141,Japan,0.0
292142,Japan,0.0
292143,Japan,0.0
292144,Japan,0.0
292145,Japan,0.0
292146,Japan,0.0
292149,Japan,0.0
292151,Japan,0.0
292159,Japan,0.0
292211,Japan,0.0
292212,Japan,0.0
292214,Japan,0.0
292215,Japan,0.0
292216,Japan,0.0
292217,Japan,0.0
292218,Japan,0.0
292219,Japan,0.0
292221,Japan,0.0
292229,Japan,0.0
292231,Japan,0.0
292239,Japan,0.0
292241,Japan,0.0
292242,Japan,0.0
292243,Japan,0.0
292244,Japan,0.0
292249,Japan,0.0
292250,Japan,0.0
292310,Japan,0.0
292320,Japan,0.0
292330,Japan,0.0
292340,Japan,0.0
292390,Japan,0.0
292411,Japan,0.0
292412,Japan,0.0
292419,Japan,0.0
292421,Japan,0.0
292423,Japan,0.0
292424,Japan,0.0
292425,Japan,0.0
292429,Japan,0.0
292511,Japan,0.0
292512,Japan,0.0
292519,Japan,0.0
292521,Japan,0.0
292529,Japan,0.0
292610,Japan,0.0
292620,Japan,0.0
292630,Japan,0.0
292640,Japan,0.0
292690,Japan,0.0
292700,Japan,0.0
292800,Japan,0.0
292910,Japan,0.0
292990,Japan,0.0
293010,Japan,0.0
293020,Japan,0.0
293030,Japan,0.0
293040,Japan,0.0
293060,Japan,0.0
293070,Japan,0.0
293080,Japan,0.0
293211,Japan,0.0
293212,Japan,0.0
293213,Japan,0.0
293214,Japan,0.0
293219,Japan,0.0
293220,Japan,0.0
293291,Japan,0.0
293292,Japan,0.0
293293,Japan,0.0
293294,Japan,0.0
293295,Japan,0.0
293296,Japan,0.0
293299,Japan,0.0
293311,Japan,0.0
293319,Japan,0.0
293321,Japan,0.0
293329,Japan,0.0
293331,Japan,0.0
293332,Japan,0.0
293333,Japan,0.0
293334,Japan,0.0
293335,Japan,0.0
293336,Japan,0.0
293337,Japan,0.0
293339,Japan,0.0
293341,Japan,0.0
293349,Japan,0.0
293352,Japan,0.0
293353,Japan,0.0
293354,Japan,0.0
293355,Japan,0.0
293359,Japan,0.0
293361,Japan,0.0
293369,Japan,0.0
293372,Japan,0.0
293379,Japan,0.0
293391,Japan,0.0
293392,Japan,0.0
293399,Japan,0.0
293410,Japan,0.0
293420,Japan,0.0
293430,Japan,0.0
293491,Japan,0.0
293492,Japan,0.0
293499,Japan,0.0
293510,Japan,0.0
293520,Japan,0.0
293530,Japan,0.0
293540,Japan,0.0
293550,Japan,0.0
293621,Japan,0.0
293622,Japan,0.0
293623,Japan,0.0
293624,Japan,0.0
293625,Japan,0.0
293626,Japan,0.0
293627,Japan,0.0
293628,Japan,0.0
293629,Japan,0.0
293690,Japan,0.0
293711,Japan,0.0
293712,Japan,0.0
293719,Japan,0.0
293721,Japan,0.0
293722,Japan,0.0
293723,Japan,0.0
293729,Japan,0.0
293750,Japan,0.0
293790,Japan,0.0
293810,Japan,0.0
293890,Japan,0.0
293911,Japan,0.0
293919,Japan,0.0
293920,Japan,0.0
293930,Japan,0.0
293941,Japan,0.0
293942,Japan,0.0
293943,Japan,0.0
293944,Japan,0.0
293945,Japan,0.0
293949,Japan,0.0
293951,Japan,0.0
293959,Japan,0.0
293961,Japan,0.0
293962,Japan,0.0
293963,Japan,0.0
293969,Japan,0.0
293972,Japan,0.0
293979,Japan,0.0
293980,Japan,0.0
294000,Japan,0.0
294110,Japan,0.0
294120,Japan,0.0
294130,Japan,0.0
294140,Japan,0.0
294150,Japan,0.0
294190,Japan,0.0
294200,Japan,0.0
300120,Japan,0.0
300190,Japan,0.0
300212,Japan,0.0
300213,Japan,0.0
300214,Japan,0.0
300215,Japan,0.0
300241,Japan,0.0
300242,Japan,0.0
300249,Japan,0.0
300251,Japan,0.0
300259,Japan,0.0
300290,Japan,0.0
300310,Japan,0.0
300320,Japan,0.0
300331,Japan,0.0
300339,Japan,0.0
300341,Japan,0.0
300342,Japan,0.0
300343,Japan,0.0
300349,Japan,0.0
300360,Japan,0.0
300390,Japan,0.0
300410,Japan,0.0
300420,Japan,0.0
300431,Japan,0.0
300432,Japan,0.0
300439,Japan,0.0
300441,Japan,0.0
300442,Japan,0.0
300443,Japan,0.0
300449,Japan,0.0
300450,Japan,0.0
300460,Japan,0.0
300490,Japan,0.0
300510,Japan,0.0
300590,Japan,0.0
300610,Japan,0.0
300630,Japan,0.0
300640,Japan,0.0
300650,Japan,0.0
300670,Japan,0.0
300691,Japan,0.0
300692,Japan,0.0
310100,Japan,0.0
310221,Japan,0.0
310229,Japan,0.0
310230,Japan,0.0
310240,Japan,0.0
310260,Japan,0.0
310280,Japan,0.0
310290,Japan,0.0
310311,Japan,0.0
310319,Japan,0.0
310390,Japan,0.0
310420,Japan,0.0
310430,Japan,0.0
310490,Japan,0.0
310510,Japan,0.0
310520,Japan,0.0
310530,Japan,0.0
310540,Japan,0.0
310551,Japan,0.0
310559,Japan,0.0
310560,Japan,0.0
310590,Japan,0.0
320110,Japan,0.0
320120,Japan,0.0
320190,Japan,0.0
320210,Japan,0.0
320290,Japan,0.0
320300,Japan,0.0
320411,Japan,0.0
320412,Japan,0.0
320413,Japan,0.0
320414,Japan,0.0
